LocationName,Measure,Stroke_Rate_%_by_tract,Stroke_Low_Confidence_Limit,Stroke_High_Confidence_Limit
35001004738,Stroke among adults aged >=18 years,2.2,2,2.5
35057963201,Stroke among adults aged >=18 years,3.3,3,3.7
35001004743,Stroke among adults aged >=18 years,1.7,1.5,1.8
35001004725,Stroke among adults aged >=18 years,2.2,2,2.5
35001004734,Stroke among adults aged >=18 years,2.3,2,2.6
35037958602,Stroke among adults aged >=18 years,4.3,3.8,4.7
35017964200,Stroke among adults aged >=18 years,3.7,3.4,4
35049010316,Stroke among adults aged >=18 years,3.2,2.7,3.7
35013001703,Stroke among adults aged >=18 years,3.4,3,3.7
35059950200,Stroke among adults aged >=18 years,3.7,3.3,4.1
35025000300,Stroke among adults aged >=18 years,3.6,3.3,4
35049001303,Stroke among adults aged >=18 years,1.8,1.6,2
35031943902,Stroke among adults aged >=18 years,5.4,5,5.9
35053978301,Stroke among adults aged >=18 years,3.6,3.2,4.1
35025001004,Stroke among adults aged >=18 years,2.6,2.4,2.9
35029000500,Stroke among adults aged >=18 years,5.1,4.7,5.7
35045000301,Stroke among adults aged >=18 years,3,2.6,3.4
35035000305,Stroke among adults aged >=18 years,3.8,3.4,4.3
35047957200,Stroke among adults aged >=18 years,3.3,2.9,3.6
35051962401,Stroke among adults aged >=18 years,5.1,4.5,5.6
35029000200,Stroke among adults aged >=18 years,3.8,3.3,4.2
35049001001,Stroke among adults aged >=18 years,4.9,4.1,5.9
35006974201,Stroke among adults aged >=18 years,3.8,3.4,4.2
35045000503,Stroke among adults aged >=18 years,3.1,2.8,3.4
35031944000,Stroke among adults aged >=18 years,6,5.4,6.6
35005000700,Stroke among adults aged >=18 years,4.1,3.7,4.6
35031945400,Stroke among adults aged >=18 years,3.1,2.8,3.5
35049001302,Stroke among adults aged >=18 years,1.8,1.5,2
35035000304,Stroke among adults aged >=18 years,3.1,2.8,3.5
35041000401,Stroke among adults aged >=18 years,3.5,3.1,3.8
35013001600,Stroke among adults aged >=18 years,4.1,3.7,4.5
35013001103,Stroke among adults aged >=18 years,3.5,3.2,3.9
35029000100,Stroke among adults aged >=18 years,4.5,4,5.1
35015000100,Stroke among adults aged >=18 years,3.3,2.9,3.8
35045942801,Stroke among adults aged >=18 years,5.3,4.8,5.7
35045000402,Stroke among adults aged >=18 years,4.4,3.9,4.9
35043010715,Stroke among adults aged >=18 years,3.6,3.2,4
35035000303,Stroke among adults aged >=18 years,3.3,2.9,3.6
35039000100,Stroke among adults aged >=18 years,3.2,2.8,3.6
35009000301,Stroke among adults aged >=18 years,3.7,3.3,4.2
35043940200,Stroke among adults aged >=18 years,4.7,4.2,5.2
35047957700,Stroke among adults aged >=18 years,3.8,3.5,4.2
35043940900,Stroke among adults aged >=18 years,7.8,7.1,8.7
35049010500,Stroke among adults aged >=18 years,3,2.7,3.5
35009000202,Stroke among adults aged >=18 years,3.2,2.9,3.6
35013000201,Stroke among adults aged >=18 years,3.5,3.2,4
35045000707,Stroke among adults aged >=18 years,3,2.6,3.3
35006941500,Stroke among adults aged >=18 years,4.9,4.5,5.3
35005001400,Stroke among adults aged >=18 years,3.5,3.2,3.8
35049001002,Stroke among adults aged >=18 years,3.3,3,3.7
35045000613,Stroke among adults aged >=18 years,3.2,2.9,3.5
35049000900,Stroke among adults aged >=18 years,2.7,2.4,3.1
35043010503,Stroke among adults aged >=18 years,3.4,3.1,3.8
35035940000,Stroke among adults aged >=18 years,4.2,3.8,4.6
35037958900,Stroke among adults aged >=18 years,4,3.7,4.4
35045943201,Stroke among adults aged >=18 years,5.5,5,5.9
35001003714,Stroke among adults aged >=18 years,2.6,2.3,2.9
35013000104,Stroke among adults aged >=18 years,2.9,2.6,3.3
35045000705,Stroke among adults aged >=18 years,3.3,2.9,3.6
35037958601,Stroke among adults aged >=18 years,4.3,3.8,4.8
35025000503,Stroke among adults aged >=18 years,2.3,2.1,2.6
35001001500,Stroke among adults aged >=18 years,2.6,2.3,2.9
35049001102,Stroke among adults aged >=18 years,3,2.6,3.5
35041000200,Stroke among adults aged >=18 years,3.7,3.3,4.1
35001004753,Stroke among adults aged >=18 years,2.1,1.9,2.3
35043010719,Stroke among adults aged >=18 years,2.9,2.6,3.3
35015000900,Stroke among adults aged >=18 years,3.1,2.8,3.4
35001004604,Stroke among adults aged >=18 years,3,2.7,3.3
35013001104,Stroke among adults aged >=18 years,3.1,2.8,3.4
35013001306,Stroke among adults aged >=18 years,2.3,2.1,2.6
35043940600,Stroke among adults aged >=18 years,5,4.4,5.7
35001003721,Stroke among adults aged >=18 years,2.5,2.2,2.8
35045000610,Stroke among adults aged >=18 years,3.6,3.2,4.1
35001004736,Stroke among adults aged >=18 years,2.5,2.2,2.8
35001003726,Stroke among adults aged >=18 years,2.5,2.2,2.9
35025000504,Stroke among adults aged >=18 years,2.5,2.2,2.8
35027960200,Stroke among adults aged >=18 years,4.1,3.7,4.5
35001004744,Stroke among adults aged >=18 years,1.8,1.6,2
35035000401,Stroke among adults aged >=18 years,3.7,3.3,4.2
35049010602,Stroke among adults aged >=18 years,2.6,2.3,3.1
35013001804,Stroke among adults aged >=18 years,4.1,3.6,4.6
35015000402,Stroke among adults aged >=18 years,3.5,3.2,3.9
35001003736,Stroke among adults aged >=18 years,3.4,3,3.8
35017964600,Stroke among adults aged >=18 years,4.2,3.7,4.7
35001002401,Stroke among adults aged >=18 years,3.4,3,3.8
35013000500,Stroke among adults aged >=18 years,3.6,3.2,4
35001003730,Stroke among adults aged >=18 years,2.4,2.2,2.7
35001004717,Stroke among adults aged >=18 years,2,1.8,2.3
35001003719,Stroke among adults aged >=18 years,3.6,3,4.3
35001003600,Stroke among adults aged >=18 years,3.2,2.9,3.5
35001004728,Stroke among adults aged >=18 years,2.4,2.1,2.6
35035000901,Stroke among adults aged >=18 years,3.7,3.4,4.1
35033955200,Stroke among adults aged >=18 years,3.9,3.6,4.2
35001004001,Stroke among adults aged >=18 years,3.3,2.9,3.8
35001004502,Stroke among adults aged >=18 years,4.1,3.7,4.6
35047957400,Stroke among adults aged >=18 years,3.7,3.2,4.1
35049010304,Stroke among adults aged >=18 years,2.5,2.2,2.8
35013001701,Stroke among adults aged >=18 years,2.8,2.5,3.1
35049001105,Stroke among adults aged >=18 years,2.6,2.3,3
35049010204,Stroke among adults aged >=18 years,3.1,2.7,3.6
35053978200,Stroke among adults aged >=18 years,3.5,3.2,3.8
35001003737,Stroke among adults aged >=18 years,2.4,2.1,2.9
35013001806,Stroke among adults aged >=18 years,3.3,2.9,3.7
35049001205,Stroke among adults aged >=18 years,2.3,2,2.6
35031945500,Stroke among adults aged >=18 years,3.4,3.1,3.8
35049010900,Stroke among adults aged >=18 years,2.8,2.4,3.2
35001004749,Stroke among adults aged >=18 years,2.8,2.5,3.1
35049001106,Stroke among adults aged >=18 years,3.9,3.4,4.3
35035000902,Stroke among adults aged >=18 years,4,3.7,4.4
35049001202,Stroke among adults aged >=18 years,3.1,2.8,3.4
35025001005,Stroke among adults aged >=18 years,3.7,3.3,4.1
35001003100,Stroke among adults aged >=18 years,3,2.6,3.3
35017964400,Stroke among adults aged >=18 years,4.2,3.7,4.7
35049000101,Stroke among adults aged >=18 years,3.4,2.8,4
35049010800,Stroke among adults aged >=18 years,3.2,2.9,3.6
35001001102,Stroke among adults aged >=18 years,2.6,2.3,3
35049000700,Stroke among adults aged >=18 years,2.8,2.5,3.1
35031943901,Stroke among adults aged >=18 years,5.6,5.2,6.1
36005039200,Stroke among adults aged >=18 years,3,2.6,3.3
35027960300,Stroke among adults aged >=18 years,4,3.6,4.4
35029000600,Stroke among adults aged >=18 years,4.5,4.1,5
35049010309,Stroke among adults aged >=18 years,3.1,2.8,3.4
35041000100,Stroke among adults aged >=18 years,3.4,3.1,3.8
35028000100,Stroke among adults aged >=18 years,2.3,2,2.6
35001000903,Stroke among adults aged >=18 years,3.7,3.3,4.1
35043010717,Stroke among adults aged >=18 years,2.1,1.9,2.3
35045000401,Stroke among adults aged >=18 years,3.2,2.9,3.7
35061970303,Stroke among adults aged >=18 years,3.2,2.9,3.5
35013001303,Stroke among adults aged >=18 years,3.3,3,3.7
35001003738,Stroke among adults aged >=18 years,2.6,2.2,3
35045000504,Stroke among adults aged >=18 years,3.4,3.1,3.7
35043010714,Stroke among adults aged >=18 years,2.7,2.4,3.1
35035000200,Stroke among adults aged >=18 years,3.4,3.1,3.8
35001003502,Stroke among adults aged >=18 years,3,2.7,3.4
35035000402,Stroke among adults aged >=18 years,2.8,2.5,3.2
35025000502,Stroke among adults aged >=18 years,3,2.7,3.4
35015000200,Stroke among adults aged >=18 years,3.3,2.9,3.8
35045000708,Stroke among adults aged >=18 years,3.6,3.3,4
35001003201,Stroke among adults aged >=18 years,3.4,3,3.9
35001004729,Stroke among adults aged >=18 years,3,2.6,3.3
35001004733,Stroke among adults aged >=18 years,2.4,2.2,2.7
35001004602,Stroke among adults aged >=18 years,3.3,2.9,3.7
35055952600,Stroke among adults aged >=18 years,3.5,3.2,3.8
35051962300,Stroke among adults aged >=18 years,5.4,4.7,6.1
35001001200,Stroke among adults aged >=18 years,2.9,2.6,3.2
35001001900,Stroke among adults aged >=18 years,2.5,2.2,2.8
35013001900,Stroke among adults aged >=18 years,1.1,1,1.2
36005000400,Stroke among adults aged >=18 years,2.3,2.1,2.6
35023970000,Stroke among adults aged >=18 years,3.6,3.3,4
35049000200,Stroke among adults aged >=18 years,2.8,2.5,3.2
35001002100,Stroke among adults aged >=18 years,2.4,2.1,2.6
35061970401,Stroke among adults aged >=18 years,3.3,3,3.7
35013001707,Stroke among adults aged >=18 years,3.5,3.1,4
35049001203,Stroke among adults aged >=18 years,2.9,2.6,3.2
35001002402,Stroke among adults aged >=18 years,3.6,3.2,4
35049010310,Stroke among adults aged >=18 years,2.8,2.6,3.1
35017964100,Stroke among adults aged >=18 years,4.3,3.9,4.6
36005034800,Stroke among adults aged >=18 years,3.6,3.2,4
36005035100,Stroke among adults aged >=18 years,1.8,1.6,2
36005022403,Stroke among adults aged >=18 years,2.6,2.3,2.9
36005039400,Stroke among adults aged >=18 years,4.3,3.9,4.7
36005036700,Stroke among adults aged >=18 years,3,2.7,3.4
36005032400,Stroke among adults aged >=18 years,5,4.5,5.6
36005024300,Stroke among adults aged >=18 years,3.5,3.1,3.9
36005044400,Stroke among adults aged >=18 years,3.5,3.1,3.9
36005042200,Stroke among adults aged >=18 years,3.6,3.1,4.1
36005022102,Stroke among adults aged >=18 years,3.3,2.9,3.7
36005019700,Stroke among adults aged >=18 years,3.3,3,3.7
36001014201,Stroke among adults aged >=18 years,2.6,2.3,2.9
36005044800,Stroke among adults aged >=18 years,3.6,3.1,4.1
36005042100,Stroke among adults aged >=18 years,2.7,2.4,3
36005019900,Stroke among adults aged >=18 years,3.1,2.8,3.5
36005005002,Stroke among adults aged >=18 years,3.3,2.9,3.7
36005025300,Stroke among adults aged >=18 years,2.8,2.5,3.2
36005040502,Stroke among adults aged >=18 years,3.3,3,3.7
36005037800,Stroke among adults aged >=18 years,3.3,2.9,3.7
36005030900,Stroke among adults aged >=18 years,4.9,3.9,6.3
36005023200,Stroke among adults aged >=18 years,2.9,2.6,3.2
36005026601,Stroke among adults aged >=18 years,3.3,2.9,3.9
36005024400,Stroke among adults aged >=18 years,2.7,2.4,3.1
36005028600,Stroke among adults aged >=18 years,2.4,2,2.7
36005015300,Stroke among adults aged >=18 years,3.7,3.4,4.1
36005040501,Stroke among adults aged >=18 years,3.1,2.8,3.4
36005026500,Stroke among adults aged >=18 years,2.9,2.6,3.2
36007001800,Stroke among adults aged >=18 years,3.7,3.2,4.2
36005036800,Stroke among adults aged >=18 years,3.8,3.3,4.3
36005007900,Stroke among adults aged >=18 years,4.2,3.7,4.7
36005006300,Stroke among adults aged >=18 years,3.3,2.9,3.6
36005012300,Stroke among adults aged >=18 years,3,2.6,3.4
36005024700,Stroke among adults aged >=18 years,3.5,3.1,3.9
36005026900,Stroke among adults aged >=18 years,2.9,2.6,3.2
36005023501,Stroke among adults aged >=18 years,3.3,3,3.7
36005017702,Stroke among adults aged >=18 years,3.9,3.5,4.4
36005038100,Stroke among adults aged >=18 years,3.3,3,3.7
36005040600,Stroke among adults aged >=18 years,3.6,3.2,4.1
36005039500,Stroke among adults aged >=18 years,3.5,3.1,3.9
36007000200,Stroke among adults aged >=18 years,3.9,3.4,4.4
36005015700,Stroke among adults aged >=18 years,3.2,2.9,3.6
36005037900,Stroke among adults aged >=18 years,4,3.6,4.5
36005040701,Stroke among adults aged >=18 years,2.8,2.5,3.1
36005033000,Stroke among adults aged >=18 years,3.3,3,3.6
36005042300,Stroke among adults aged >=18 years,2.8,2.5,3
36005014500,Stroke among adults aged >=18 years,4.9,4.4,5.4
36005022404,Stroke among adults aged >=18 years,2.4,2.1,2.6
36005017300,Stroke among adults aged >=18 years,4.8,4.3,5.3
36005017902,Stroke among adults aged >=18 years,3,2.7,3.4
36005040100,Stroke among adults aged >=18 years,3.5,3.2,3.8
36003950100,Stroke among adults aged >=18 years,3,2.8,3.3
36001000403,Stroke among adults aged >=18 years,2.3,2,2.6
36005033201,Stroke among adults aged >=18 years,3.5,3.1,4
36005013500,Stroke among adults aged >=18 years,3.8,3.4,4.2
36005027600,Stroke among adults aged >=18 years,4.6,4.1,5.1
36005025700,Stroke among adults aged >=18 years,2.5,2.2,2.8
36005000200,Stroke among adults aged >=18 years,3,2.7,3.4
36005003800,Stroke among adults aged >=18 years,3.5,3.1,3.8
36001013400,Stroke among adults aged >=18 years,3,2.6,3.4
36003950800,Stroke among adults aged >=18 years,1.5,1.4,1.7
36005024501,Stroke among adults aged >=18 years,4,3.6,4.5
36001001902,Stroke among adults aged >=18 years,2.5,2.2,2.9
36005039600,Stroke among adults aged >=18 years,4.1,3.7,4.6
36005023301,Stroke among adults aged >=18 years,3.5,3.1,3.9
36007011901,Stroke among adults aged >=18 years,2.9,2.6,3.2
36005011000,Stroke among adults aged >=18 years,1.7,1.4,2.1
36001014001,Stroke among adults aged >=18 years,3,2.5,3.6
36005022300,Stroke among adults aged >=18 years,3.7,3.3,4.1
36005036902,Stroke among adults aged >=18 years,4.4,3.9,4.9
36005021002,Stroke among adults aged >=18 years,3.3,3,3.7
36005021900,Stroke among adults aged >=18 years,3.2,2.8,3.5
36005011700,Stroke among adults aged >=18 years,3.9,3.5,4.4
36005021200,Stroke among adults aged >=18 years,2.8,2.5,3.1
36005038200,Stroke among adults aged >=18 years,4,3.5,4.6
36005019300,Stroke among adults aged >=18 years,3.8,3.4,4.3
36005026100,Stroke among adults aged >=18 years,3.4,3,3.9
36005026701,Stroke among adults aged >=18 years,2.6,2.4,3
36005029500,Stroke among adults aged >=18 years,2.2,1.9,2.6
36005034500,Stroke among adults aged >=18 years,3.1,2.7,3.5
36005025400,Stroke among adults aged >=18 years,3.3,2.8,3.9
36001014606,Stroke among adults aged >=18 years,2.4,2.1,2.7
36005022101,Stroke among adults aged >=18 years,2.9,2.5,3.2
36005014300,Stroke among adults aged >=18 years,5.6,4.9,6.3
36005036502,Stroke among adults aged >=18 years,2.9,2.6,3.3
36005023302,Stroke among adults aged >=18 years,3.1,2.8,3.5
36005016000,Stroke among adults aged >=18 years,2.8,2.5,3.3
36005034300,Stroke among adults aged >=18 years,3.4,3,4
36005021502,Stroke among adults aged >=18 years,3.2,2.9,3.6
36005023000,Stroke among adults aged >=18 years,2.9,2.6,3.2
36001013802,Stroke among adults aged >=18 years,2.4,2.1,2.7
36005035800,Stroke among adults aged >=18 years,3.9,3.3,4.4
36005021100,Stroke among adults aged >=18 years,3.7,3.3,4.1
36005038500,Stroke among adults aged >=18 years,3.6,3.3,3.9
36005036501,Stroke among adults aged >=18 years,3.6,3.2,4
36005029301,Stroke among adults aged >=18 years,3.2,2.7,3.8
36005022401,Stroke among adults aged >=18 years,2.9,2.6,3.2
36005022902,Stroke among adults aged >=18 years,3.4,3,3.8
36005021301,Stroke among adults aged >=18 years,3.2,2.8,3.6
36005031200,Stroke among adults aged >=18 years,2.7,2.3,3.1
36001013505,Stroke among adults aged >=18 years,3,2.5,3.6
36005028700,Stroke among adults aged >=18 years,2.6,2.4,2.9
36005038301,Stroke among adults aged >=18 years,2.9,2.6,3.2
36005018101,Stroke among adults aged >=18 years,3.5,3.1,3.9
35061970700,Stroke among adults aged >=18 years,2.7,2.5,3
36007011902,Stroke among adults aged >=18 years,2.8,2.6,3.1
36005029302,Stroke among adults aged >=18 years,3.2,2.7,3.8
36005025200,Stroke among adults aged >=18 years,3.1,2.8,3.5
36005014400,Stroke among adults aged >=18 years,4.3,3.9,4.8
36007001200,Stroke among adults aged >=18 years,5,4.2,6
36005025600,Stroke among adults aged >=18 years,3.5,3.1,3.9
36005023900,Stroke among adults aged >=18 years,3.1,2.8,3.5
36005031600,Stroke among adults aged >=18 years,3,2.6,3.4
36001014302,Stroke among adults aged >=18 years,2.3,2.1,2.5
36001012800,Stroke among adults aged >=18 years,3.2,2.7,3.6
36005020601,Stroke among adults aged >=18 years,3.2,2.9,3.6
36007001300,Stroke among adults aged >=18 years,4.7,4.1,5.4
36005033202,Stroke among adults aged >=18 years,4.1,3.6,4.5
36005004001,Stroke among adults aged >=18 years,3.6,3.2,4
36001013902,Stroke among adults aged >=18 years,2.9,2.5,3.3
36001000401,Stroke among adults aged >=18 years,4.8,3.8,6.3
36005016700,Stroke among adults aged >=18 years,3.4,3.1,3.8
36005020000,Stroke among adults aged >=18 years,2.8,2.5,3.2
36005027402,Stroke among adults aged >=18 years,3.3,2.8,4
36005024000,Stroke among adults aged >=18 years,3.1,2.8,3.4
35061970800,Stroke among adults aged >=18 years,3.3,3,3.6
36001014613,Stroke among adults aged >=18 years,2.8,2.5,3.2
36005030100,Stroke among adults aged >=18 years,4.9,3.9,6.4
36001013602,Stroke among adults aged >=18 years,2.5,2.2,2.9
36001002600,Stroke among adults aged >=18 years,3.7,3.3,4
36001012900,Stroke among adults aged >=18 years,3.5,3,4
36001013705,Stroke among adults aged >=18 years,3.1,2.7,3.5
36007001400,Stroke among adults aged >=18 years,2.8,2.5,3.3
36005012102,Stroke among adults aged >=18 years,3.7,3.3,4.2
36005043400,Stroke among adults aged >=18 years,3.3,2.9,3.7
36001000501,Stroke among adults aged >=18 years,3.3,3,3.7
36001001600,Stroke among adults aged >=18 years,1.7,1.5,1.9
36001013508,Stroke among adults aged >=18 years,2.4,2.2,2.7
36001014615,Stroke among adults aged >=18 years,2.4,2,2.8
36001001801,Stroke among adults aged >=18 years,2.9,2.5,3.4
36001000502,Stroke among adults aged >=18 years,1.2,1,1.3
36001000100,Stroke among adults aged >=18 years,3.9,3.5,4.4
36001002000,Stroke among adults aged >=18 years,3.1,2.8,3.4
36005020100,Stroke among adults aged >=18 years,3.5,3.2,3.9
36001013300,Stroke among adults aged >=18 years,2.5,2.2,2.9
36001014608,Stroke among adults aged >=18 years,2,1.8,2.2
36005015800,Stroke among adults aged >=18 years,2.7,2.4,3
36003950400,Stroke among adults aged >=18 years,3.8,3.5,4.1
36005026702,Stroke among adults aged >=18 years,3,2.7,3.4
36001014611,Stroke among adults aged >=18 years,2.3,2,2.6
36005007200,Stroke among adults aged >=18 years,3.1,2.8,3.4
36007001600,Stroke among adults aged >=18 years,3.3,2.9,3.8
36005043100,Stroke among adults aged >=18 years,3.5,3.2,3.8
36001014803,Stroke among adults aged >=18 years,2.9,2.6,3.2
36005003900,Stroke among adults aged >=18 years,3.6,3.2,4.1
36005004600,Stroke among adults aged >=18 years,5,4.4,5.5
36005004300,Stroke among adults aged >=18 years,4,3.7,4.5
36005012500,Stroke among adults aged >=18 years,3.1,2.8,3.5
